SCIENCE_6_U08	土地のつくり	0	50	
SCIENCE_6_U09	生き物と環境	0	50	
SCIENCE_7_U01	生物の観察と分類	0	50	
SCIENCE_7_U02	植物の体のつくりとはたらき	0	50	
SCIENCE_7_U03	動物の体のつくりとはたらき	0	50	
SCIENCE_7_U04	身のまわりの物質	0	50	
SCIENCE_7_U05	気体の性質	0	50	
SCIENCE_7_U06	水溶液の性質	0	50	
SCIENCE_7_U07	光	0	50	
SCIENCE_7_U08	音	0	50	
SCIENCE_7_U09	力と圧力	0	50	
SCIENCE_7_U10	大地の変化	0	50	
SCIENCE_7_U11	火山	0	50	
SCIENCE_7_U12	地震	0	50	
SCIENCE_7_U13	地層	0	50	
SCIENCE_8_U01	生物と細胞	0	50	
SCIENCE_8_U02	植物の体のつくりとはたらき	0	50	
SCIENCE_8_U03	動物の体のつくりとはたらき	0	50	
SCIENCE_8_U04	化学変化	0	50	
SCIENCE_8_U05	原子と分子	0	50	
SCIENCE_8_U06	化学変化と質量	0	50	
SCIENCE_8_U07	電流	0	50	
SCIENCE_8_U08	電流と磁界	0	50	
SCIENCE_8_U09	天気と気象	0	50	
SCIENCE_8_U10	前線と天気	0	50	
SCIENCE_9_U01	生物の成長と生殖	0	50	
SCIENCE_9_U02	遺伝	0	50	
SCIENCE_9_U03	生物のつながり	0	50	
SCIENCE_9_U04	化学変化とイオン	0	50	
SCIENCE_9_U05	酸とアルカリ	0	50	
SCIENCE_9_U06	中和	0	50	
SCIENCE_9_U07	力の合成と分解	0	50	
SCIENCE_9_U08	運動	0	50	
SCIENCE_9_U09	仕事とエネルギー	0	50	
SCIENCE_9_U10	地球と宇宙	0	50	
SCIENCE_9_U11	太陽系	0	50	
SCIENCE_9_U12	星の動き	0	50	
SOCIAL_3_U01	わたしたちの町	0	50	
SOCIAL_3_U02	地図の見かた	0	50	
SOCIAL_3_U03	土地のようす	0	50	
SOCIAL_3_U04	町ではたらく人	0	50	
SOCIAL_3_U05	商店のしごと	0	50	
SOCIAL_3_U06	農家のしごと	0	50	
SOCIAL_3_U07	工場のしごと	0	50	
SOCIAL_3_U08	交通のはたらき	0	50	
SOCIAL_3_U09	市のようすのうつりかわり	0	50	
SOCIAL_4_U01	都道府県	0	50	
SOCIAL_4_U02	日本の地形	0	50	
